x = 43.63179, y = -157.5988, z = 129.7619, angle = -76.01783, collision = h0000B1
x = 66.25886, y = -207.4099, z = 82.30936, angle = 123.7091, collision = h0017B1
x = 65.54596, y = -207.4962, z = 83.29774, angle = -133.2707, collision = h0017B1
x = 66.56783, y = -207.5931, z = 83.9136, angle = -65.97517, collision = h0017B1
x = 67.76689, y = -207.5777, z = 83.26299, angle = -34.40276, collision = h0017B1
x = 68.7663, y = -207.5636, z = 82.67802, angle = -177.1382, collision = h0017B1
x = 68.50898, y = -207.5631, z = 84.01888, angle = 133.9922, collision = h0017B1
x = 67.5226, y = -207.6, z = 84.98113, angle = 156.4905, collision = h0017B1
x = 67.15669, y = -207.6339, z = 86.24356, angle = -157.2981, collision = h0017B1
x = 67.83884, y = -207.6596, z = 87.3926, angle = -118.6499, collision = h0017B1
x = 69.03925, y = -207.6479, z = 88.06944, angle = -118.2476, collision = h0017B1
x = 69.98392, y = -207.6614, z = 88.57622, angle = -117.0113, collision = h0017B1
x = 71.15643, y = -207.6348, z = 89.28214, angle = -152.7557, collision = h0017B1
x = 71.7124, y = -207.6446, z = 90.52613, angle = -174.3959, collision = h0017B1
x = 71.85685, y = -207.6215, z = 91.89491, angle = -175.2474, collision = h0017B1
x = 72.0403, y = -207.6372, z = 93.25814, angle = -167.9456, collision = h0017B1
x = 72.17303, y = -207.6482, z = 94.31547, angle = 167.7645, collision = h0017B1
x = 71.57071, y = -207.5692, z = 96.52132, angle = 152.0152, collision = h0017B1
x = 71.05457, y = -207.2868, z = 97.78626, angle = 173.2862, collision = h0017B1
x = 70.90271, y = -206.7966, z = 99.1561, angle = -175.8317, collision = h0017B1
x = 70.97939, y = -206.3777, z = 100.2235, angle = -160.5462, collision = h0017B1
x = 71.46234, y = -205.7672, z = 101.513, angle = -161.749, collision = h0017B1
x = 71.93803, y = -205.1482, z = 102.8056, angle = -128.7047, collision = h0017B1
x = 73.00705, y = -204.7442, z = 103.6019, angle = -109.5467, collision = h0017B1
x = 74.29324, y = -204.3718, z = 104.0927, angle = -102.427, collision = h0017B1
x = 75.77519, y = -203.9432, z = 104.214, angle = -73.30548, collision = h0017B1
x = 77.09583, y = -203.6109, z = 103.8191, angle = -72.20525, collision = h0017B1
x = 78.40702, y = -203.2284, z = 103.3934, angle = -70.35282, collision = h0017B1
x = 79.71262, y = -202.8332, z = 102.9514, angle = -112.9826, collision = h0017B1
x = 72.01762, y = -204.8886, z = 103.9792, angle = 29.96072, collision = h0017B1
x = 70.42979, y = -205.8772, z = 101.8299, angle = 40.50439, collision = h0017B1
x = 69.7532, y = -206.4154, z = 100.7109, angle = -41.3399, collision = h0017B1
x = 72.23203, y = -207.3956, z = 97.87798, angle = -75.04423, collision = h0017B1
x = 77.5528, y = -207.7258, z = 99.63512, angle = -81.27637, collision = h0017B1
x = 81.25829, y = -207.7135, z = 97.82593, angle = 12.25627, collision = h0017B1
x = 81.05355, y = -207.6269, z = 96.77454, angle = -12.17907, collision = h0017B1
x = 81.25624, y = -207.6773, z = 95.57632, angle = 10.13, collision = h0017B1
x = 81.23568, y = -207.6943, z = 94.51682, angle = 23.65099, collision = h0017B1
x = 80.70682, y = -207.6857, z = 93.24588, angle = 29.17328, collision = h0017B1
x = 79.9207, y = -207.6783, z = 92.14339, angle = 52.96817, collision = h0017B1
x = 79.06097, y = -207.6746, z = 91.49377, angle = 51.36506, collision = h0017B1
x = 77.97812, y = -207.6694, z = 90.64001, angle = 52.74023, collision = h0017B1
x = 76.85835, y = -207.6634, z = 89.83613, angle = 83.13892, collision = h0017B1
x = 76.34668, y = -207.6461, z = 88.61406, angle = 7.625114, collision = h0017B1
x = 72.50656, y = -207.5809, z = 88.08762, angle = 86.41769, collision = h0017B1
x = 71.13738, y = -207.5889, z = 87.96329, angle = 60.45638, collision = h0017B1
x = 70.19815, y = -207.5873, z = 87.45673, angle = 31.25949, collision = h0017B1
x = 69.60616, y = -207.5243, z = 86.41531, angle = 15.97271, collision = h0017B1
x = 69.14447, y = -207.3681, z = 84.95981, angle = 20.70745, collision = h0017B1
x = 65.89969, y = -207.6054, z = 84.81167, angle = -148.7315, collision = h0017B1
x = 66.14809, y = -207.623, z = 86.02399, angle = 157.3976, collision = h0017B1
x = 65.62994, y = -207.6527, z = 87.30186, angle = 113.9576, collision = h0017B1
x = 64.39151, y = -207.6439, z = 87.47326, angle = 46.08686, collision = h0017B1
x = 63.24484, y = -207.61, z = 86.94909, angle = 118.5696, collision = h0017B1
x = 62.37247, y = -207.6053, z = 87.84959, angle = -171.6339, collision = h0016B1
x = 62.3337, y = -207.6251, z = 89.18909, angle = 132.2834, collision = h0016B1
x = 61.06773, y = -207.6758, z = 89.94027, angle = 90.96711, collision = h0016B1
x = 59.68853, y = -207.7095, z = 89.95152, angle = 59.63677, collision = h0016B1
x = 60.65797, y = -207.6675, z = 88.97336, angle = -17.87429, collision = h0016B1
x = 60.63982, y = -207.6432, z = 87.84785, angle = 61.42709, collision = h0016B1
x = 59.69213, y = -207.6531, z = 87.34777, angle = 99.81159, collision = h0016B1
x = 58.35155, y = -207.6381, z = 87.52789, angle = 122.9866, collision = h0016B1
x = 57.33506, y = -207.6181, z = 88.39447, angle = 162.0682, collision = h0016B1
x = 56.54839, y = -207.5711, z = 89.42096, angle = 96.91971, collision = h0016B1
x = 55.19637, y = -207.5958, z = 89.57556, angle = 87.04704, collision = h0016B1
x = 54.15396, y = -207.6047, z = 89.65538, angle = 148.2606, collision = h0016B1
x = 53.42782, y = -207.6383, z = 90.80226, angle = 159.0675, collision = h0016B1
x = 52.82056, y = -207.6452, z = 92.03757, angle = 160.5213, collision = h0016B1
x = 52.36233, y = -207.6458, z = 93.28471, angle = 158.2617, collision = h0016B1
x = 51.95174, y = -207.6458, z = 94.46883, angle = 172.312, collision = h0016B1
x = 51.76716, y = -207.6457, z = 95.52392, angle = 164.1921, collision = h0016B1
x = 51.31744, y = -207.6458, z = 96.809, angle = 167.2156, collision = h0016B1
x = 51.04459, y = -207.6458, z = 98.15902, angle = -173.1316, collision = h0015B1
x = 51.36251, y = -207.6457, z = 99.45456, angle = -138.3167, collision = h0015B1
x = 52.05389, y = -207.6457, z = 100.2717, angle = -137.6865, collision = h0015B1
x = 53.14808, y = -207.6457, z = 100.9786, angle = -69.17949, collision = h0015B1
x = 54.45328, y = -207.6458, z = 100.5116, angle = -82.64245, collision = h0015B1
x = 55.78436, y = -207.6457, z = 100.5922, angle = -103.9705, collision = h0015B1
x = 57.12132, y = -207.6457, z = 100.8881, angle = -95.2392, collision = h0015B1
x = 58.47408, y = -207.6457, z = 101.0887, angle = -93.34412, collision = h0015B1
x = 59.48283, y = -207.6457, z = 101.3973, angle = -109.0129, collision = h0015B1
x = 60.74376, y = -207.5863, z = 101.918, angle = -127.8427, collision = h0015B1
x = 61.85052, y = -207.507, z = 102.7362, angle = -127.1369, collision = h0015B1
x = 62.96992, y = -207.4326, z = 103.5371, angle = -114.8219, collision = h0015B1
x = 64.21967, y = -207.3529, z = 104.1181, angle = -114.8883, collision = h0015B1
x = 65.19098, y = -207.2394, z = 104.5713, angle = -114.7969, collision = h0015B1
x = 66.39937, y = -207.0113, z = 105.1965, angle = -116.5673, collision = h0015B1
x = 67.57738, y = -206.7719, z = 105.8753, angle = -119.4847, collision = h0015B1
x = 68.77472, y = -206.4518, z = 106.5616, angle = -119.8152, collision = h0015B1
x = 69.96968, y = -206.1227, z = 107.2475, angle = -120.1733, collision = h0015B1
x = 70.8981, y = -205.9548, z = 107.7873, angle = -111.4155, collision = h0015B1
x = 72.1642, y = -205.7269, z = 108.3285, angle = -111.0302, collision = h0015B1
x = 73.44953, y = -205.4808, z = 108.8258, angle = -112.0151, collision = h0015B1
x = 74.7361, y = -205.1537, z = 109.3192, angle = -108.9541, collision = h0014B1
x = 75.74357, y = -205.0336, z = 109.3847, angle = -155.4435, collision = h0014B1
x = 76.93871, y = -205.0114, z = 109.89, angle = -121.9832, collision = h0014B1
x = 77.98798, y = -205.0114, z = 110.4974, angle = -156.3046, collision = h0014B1
x = 78.42393, y = -205.0114, z = 111.5676, angle = 179.342, collision = h0014B1
x = 78.61926, y = -205.0114, z = 112.6685, angle = -173.529, collision = h0014B1
x = 79.48796, y = -205.011, z = 111.2952, angle = -114.2285, collision = h0014B1
x = 80.62109, y = -205.0092, z = 111.775, angle = -118.0672, collision = h0014B1
x = 81.1414, y = -205.0111, z = 112.6349, angle = -160.7324, collision = h0014B1
x = 76.99801, y = -205.0114, z = 111.456, angle = 126.2392, collision = h0014B1
x = 76.19241, y = -205.0082, z = 112.4465, angle = -124.6751, collision = h0014B1
x = 77.2849, y = -205.0099, z = 113.2046, angle = -113.8645, collision = h0014B1
x = 80.25284, y = -205.0114, z = 113.6565, angle = -161.4942, collision = h0014B1
x = 80.66728, y = -205.0078, z = 114.9695, angle = -163.2132, collision = h0014B1
x = 81.42889, y = -204.9727, z = 115.9706, angle = -51.71387, collision = h0014B1
x = 82.3, y = -204.9743, z = 115.4025, angle = -104.8547, collision = h0014B1
x = 83.35085, y = -204.9819, z = 115.8247, angle = 178.9717, collision = h0014B1
x = 82.8287, y = -204.9722, z = 116.8331, angle = -127.61, collision = h0014B1
x = 64.18568, y = -163.4403, z = 105.1718, angle = -152.8753, collision = h0004B1
x = 63.59673, y = -162.9148, z = 106.2534, angle = -162.5253, collision = h0004B1
x = 63.95297, y = -162.5981, z = 107.3708, angle = -159.7657, collision = h0004B1
x = 64.38308, y = -162.4597, z = 108.4442, angle = -153.425, collision = h0004B1
x = 65.51761, y = -162.5574, z = 108.3071, angle = -67.70123, collision = h0004B1
x = 64.97519, y = -162.7325, z = 107.3691, angle = 48.67825, collision = h0004B1
x = 69.91666, y = -167.2726, z = 102.7502, angle = -101.3062, collision = h0004B1
x = 72.96807, y = -168.6788, z = 104.2753, angle = -89.73866, collision = h0004B1
x = 82.65232, y = -180.5129, z = 120.6674, angle = -174.5593, collision = h0007B1
x = 80.04522, y = -180.4312, z = 124.6808, angle = 157.772, collision = h0036B1
x = 78.59188, y = -189.6497, z = 127.9886, angle = 157.772, collision = h0036B1
x = 80.12186, y = -191.3195, z = 132.7842, angle = 148.8186, collision = h0036B1
x = 79.43616, y = -191.197, z = 133.8078, angle = 130.7287, collision = h0036B1
x = 79.11434, y = -191.3195, z = 135.9628, angle = 131.0374, collision = h0036B1
x = 78.29575, y = -191.3195, z = 138.6259, angle = 87.15577, collision = h0036B1
x = 79.77721, y = -191.4046, z = 135.0733, angle = 83.57226, collision = h0036B1
x = 86.57011, y = -192.9185, z = 121.5546, angle = 38.13618, collision = h0012B1
x = 86.5059, y = -192.9505, z = 120.5488, angle = 38.91396, collision = h0014B1
x = 85.66036, y = -193.0114, z = 119.6663, angle = 44.10287, collision = h0014B1
x = 84.92899, y = -193.0114, z = 118.8319, angle = 35.59044, collision = h0014B1
x = 84.29624, y = -192.9982, z = 117.9061, angle = 39.03209, collision = h0014B1
x = 91.80486, y = -194.1159, z = 113.603, angle = -16.45511, collision = h0012B1
x = 90.05246, y = -195.536, z = 96.26971, angle = 79.63332, collision = h0009B1
x = 88.40485, y = -195.5359, z = 95.86117, angle = 73.18232, collision = h0009B1
x = 83.2274, y = -194.9911, z = 88.07581, angle = 56.14903, collision = h0018B1
x = 82.33501, y = -194.9321, z = 87.57375, angle = 38.96142, collision = h0018B1
x = 81.77017, y = -194.8405, z = 86.62286, angle = 16.62998, collision = h0018B1
x = 81.43327, y = -194.6995, z = 85.51232, angle = 17.1881, collision = h0018B1
x = 81.00609, y = -194.5516, z = 84.20141, angle = 19.53901, collision = h0018B1
x = 80.54414, y = -194.3599, z = 82.90192, angle = 19.81411, collision = h0018B1
x = 80.21501, y = -194.0753, z = 81.57331, angle = -5.974189, collision = h0018B1
x = 80.40678, y = -194.0393, z = 80.21427, angle = -17.28113, collision = h0018B1
x = 80.72123, y = -194.1899, z = 79.18842, angle = -19.36508, collision = h0018B1
x = 81.16333, y = -194.4233, z = 77.89405, angle = -19.87677, collision = h0018B1
x = 81.45821, y = -194.4397, z = 76.90352, angle = -10.43632, collision = h0018B1
x = 82.12045, y = -194.6083, z = 76.01328, angle = -79.61939, collision = h0018B1
x = 83.23011, y = -194.6948, z = 75.72617, angle = -73.68626, collision = h0018B1
x = 84.56874, y = -194.7023, z = 75.41673, angle = -86.89286, collision = h0018B1
x = 85.94502, y = -194.6964, z = 75.3494, angle = -88.56437, collision = h0018B1
x = 87.47896, y = -194.6841, z = 75.36378, angle = -93.73308, collision = h0018B1
x = 88.85532, y = -194.6378, z = 75.45506, angle = -95.64299, collision = h0018B1
x = 90.2263, y = -194.5583, z = 75.59984, angle = -99.93614, collision = h0018B1
x = 91.58125, y = -194.5291, z = 75.85001, angle = -98.93924, collision = h0018B1
x = 92.80177, y = -194.5534, z = 75.687, angle = 8.850054, collision = h0018B1
x = 92.61089, y = -194.6416, z = 74.6665, angle = 76.52563, collision = h0018B1
x = 91.31447, y = -194.6461, z = 74.41422, angle = 116.4453, collision = h0018B1
x = 89.62847, y = -194.6207, z = 74.72877, angle = 47.34352, collision = h0018B1
x = 89.07784, y = -194.7054, z = 73.68375, angle = -19.21553, collision = h0018B1
x = 88.97046, y = -194.7976, z = 72.51576, angle = 114.3296, collision = h0018B1
x = 89.92122, y = -194.8161, z = 72.09592, angle = -61.42498, collision = h0018B1
x = 89.89836, y = -194.9772, z = 71.0706, angle = 51.01894, collision = h0019B1
x = 88.89624, y = -195.1563, z = 70.59998, angle = 125.1006, collision = h0019B1
x = 88.07229, y = -195.0571, z = 71.29401, angle = 130.9007, collision = h0019B1
x = 87.02072, y = -194.9302, z = 72.18552, angle = 127.6723, collision = h0019B1
x = 85.85, y = -194.8625, z = 72.86304, angle = 18.16837, collision = h0019B1
x = 85.60078, y = -195.1695, z = 71.62598, angle = 15.85577, collision = h0019B1
x = 84.57181, y = -195.3252, z = 71.2888, angle = 148.2246, collision = h0019B1
x = 83.70238, y = -195.1494, z = 72.32942, angle = 104.0511, collision = h0019B1
x = 82.35989, y = -195.1832, z = 72.61841, angle = 82.71303, collision = h0019B1
x = 81.13661, y = -195.2646, z = 72.17577, angle = 19.53038, collision = h0019B1
x = 80.79131, y = -195.4123, z = 70.71568, angle = -8.998241, collision = h0019B1
x = 80.9491, y = -195.5209, z = 69.35049, angle = 55.73951, collision = h0019B1
x = 79.84529, y = -195.6179, z = 68.74802, angle = 87.9447, collision = h0019B1
x = 78.73975, y = -195.6936, z = 68.74658, angle = 108.2961, collision = h0019B1
x = 77.56345, y = -195.7654, z = 68.6664, angle = 17.11968, collision = h0019B1
x = 76.93101, y = -195.8463, z = 67.73457, angle = -15.08726, collision = h0019B1
x = 76.63644, y = -195.9218, z = 66.71944, angle = 18.39235, collision = h0019B1
x = 76.27208, y = -196.031, z = 65.71244, angle = 29.21821, collision = h0019B1
x = 75.60527, y = -195.9337, z = 68.27173, angle = 88.96905, collision = h0019B1
x = 74.28313, y = -195.9369, z = 68.13346, angle = 19.45601, collision = h0019B1
x = 73.8837, y = -196.1916, z = 67.16733, angle = -7.278878, collision = h0019B1
x = 74.0694, y = -196.2855, z = 65.80849, angle = -3.562572, collision = h0019B1
x = 74.0462, y = -196.3821, z = 64.45425, angle = 30.85844, collision = h0019B1
x = 73.14441, y = -196.4781, z = 63.46642, angle = 89.74837, collision = h0019B1
x = 71.79102, y = -196.5836, z = 63.53504, angle = 58.27327, collision = h0019B1
x = 71.04983, y = -196.6999, z = 62.76628, angle = -8.701156, collision = h0019B1
x = 70.51904, y = -196.8632, z = 61.62234, angle = -10, collision = h0020B1
x = 68.78766, y = -198.1939, z = 51.05152, angle = -10, collision = h0020B1
x = 68.24087, y = -199.3458, z = 46.74792, angle = -87.76356, collision = h0021B1
x = 69.57823, y = -199.4659, z = 46.66407, angle = -23.82985, collision = h0021B1
x = 70.19354, y = -199.6449, z = 45.66492, angle = 23.64872, collision = h0021B1
x = 69.42796, y = -199.6738, z = 44.97139, angle = 41.27026, collision = h0021B1
x = 68.6224, y = -199.5981, z = 43.86808, angle = 8.235023, collision = h0021B1
x = 68.49493, y = -199.6258, z = 42.81531, angle = -12.46572, collision = h0021B1
x = 68.62537, y = -199.7291, z = 41.46569, angle = 38.32182, collision = h0021B1
x = 67.79446, y = -199.6633, z = 40.37055, angle = 31.61092, collision = h0021B1
x = 67.29957, y = -199.6611, z = 39.1396, angle = -33.6739, collision = h0021B1
x = 68.56518, y = -199.9009, z = 38.64801, angle = -77.17422, collision = h0021B1
x = 69.8725, y = -200.2037, z = 38.25454, angle = -5.731977, collision = h0021B1
x = 69.84877, y = -200.3249, z = 36.96185, angle = 28.48246, collision = h0021B1
x = 69.0816, y = -200.2618, z = 35.84002, angle = 47.33571, collision = h0021B1
x = 67.80922, y = -200.0442, z = 35.21359, angle = 108.9192, collision = h0021B1
x = 66.77763, y = -199.8536, z = 35.32801, angle = 81.95798, collision = h0021B1
x = 65.79978, y = -199.7646, z = 34.84283, angle = 41.46914, collision = h0021B1
x = 65.14337, y = -199.5216, z = 33.9113, angle = -13.51875, collision = h0021B1
x = 65.6488, y = -199.7632, z = 32.88559, angle = -19.84946, collision = h0021B1
x = 66.33383, y = -200.1026, z = 31.88642, angle = -79.57883, collision = h0021B1
x = 67.41153, y = -200.3305, z = 31.63383, angle = -87.63663, collision = h0021B1
x = 68.27972, y = -200.4447, z = 32.22875, angle = -176.3961, collision = h0021B1
x = 69.1487, y = -200.5133, z = 32.95453, angle = -117.4407, collision = h0021B1
x = 70.05703, y = -200.6456, z = 33.44785, angle = -126.9198, collision = h0021B1
x = 71.15984, y = -200.7849, z = 34.27668, angle = -132.7166, collision = h0021B1
x = 71.86869, y = -200.8314, z = 35.38259, angle = -174.2684, collision = h0021B1
x = 71.99989, y = -200.7588, z = 36.75639, angle = -171.9347, collision = h0021B1
x = 72.64527, y = -200.8089, z = 37.71815, angle = -39.46904, collision = h0021B1
x = 73.37757, y = -200.9727, z = 36.87752, angle = -44.02409, collision = h0021B1
x = 74.57854, y = -201.1818, z = 36.98684, angle = -80.81144, collision = h0021B1
x = 75.93318, y = -201.5925, z = 36.78847, angle = -76.77365, collision = h0021B1
x = 76.97691, y = -201.8428, z = 36.54294, angle = -67.94595, collision = h0021B1
x = 78.14331, y = -202.0948, z = 35.88673, angle = -30.08668, collision = h0021B1
x = 78.82406, y = -202.2829, z = 34.68954, angle = -23.13866, collision = h0021B1
x = 79.3513, y = -202.3281, z = 33.41707, angle = -34.44402, collision = h0021B1
x = 80.139, y = -202.3281, z = 32.29551, angle = -48.16346, collision = h0021B1
x = 80.9369, y = -202.3281, z = 31.58171, angle = -93.32945, collision = h0021B1
x = 82.17768, y = -202.3281, z = 31.54676, angle = -86.33381, collision = h0021B1
x = 83.0229, y = -202.3281, z = 30.83186, angle = -73.53625, collision = h0021B1
x = 83.99195, y = -202.3281, z = 30.39253, angle = -106.6809, collision = h0021B1
x = 85.04131, y = -202.3281, z = 30.86145, angle = -116.3336, collision = h0021B1
x = 85.94265, y = -202.3281, z = 31.65421, angle = -148.3595, collision = h0021B1
x = 86.68769, y = -202.2639, z = 32.80922, angle = -147.7544, collision = h0021B1
x = 85.68565, y = -202.3229, z = 33.24427, angle = 130.9757, collision = h0021B1
x = 84.60725, y = -202.3281, z = 33.79434, angle = 131.1836, collision = h0021B1
x = 83.56046, y = -202.3281, z = 33.65189, angle = 58.16172, collision = h0021B1
x = 82.56815, y = -202.3281, z = 33.39713, angle = 100.6745, collision = h0021B1
x = 81.63861, y = -202.3281, z = 34.02779, angle = 80.20506, collision = h0021B1
x = 80.5416, y = -202.3281, z = 34.14076, angle = 133.5668, collision = h0021B1
x = 79.73848, y = -202.3335, z = 35.24508, angle = 173.2102, collision = h0021B1
x = 79.79798, y = -202.3317, z = 36.5667, angle = -151.1547, collision = h0021B1
x = 80.44845, y = -202.346, z = 37.65025, angle = -67.22693, collision = h0021B1
x = 81.53239, y = -202.3281, z = 37.3278, angle = -55.52433, collision = h0021B1
x = 82.61748, y = -202.3281, z = 37.00016, angle = -107.8985, collision = h0021B1
x = 83.64124, y = -202.3627, z = 37.42596, angle = -117.0567, collision = h0021B1
x = 84.57562, y = -202.1945, z = 36.94898, angle = -5.050652, collision = h0021B1
x = 84.34824, y = -202.4358, z = 38.28077, angle = -166.2378, collision = h0021B1
x = 84.61465, y = -202.5178, z = 39.41424, angle = -168.2507, collision = h0021B1
x = 84.36197, y = -202.8253, z = 40.46737, angle = 115.7333, collision = h0021B1
x = 83.29382, y = -203.1432, z = 41.09074, angle = 133.0228, collision = h0021B1
x = 82.34794, y = -203.4843, z = 42.07328, angle = 144.853, collision = h0021B1
x = 81.73376, y = -203.6159, z = 42.95166, angle = 155.3534, collision = h0021B1
x = 81.29915, y = -203.436, z = 44.06419, angle = 151.2265, collision = h0021B1
x = 81.4331, y = -203.2279, z = 45.06019, angle = 108.3922, collision = h0021B1
x = 80.9019, y = -203.0951, z = 45.98539, angle = 107.4511, collision = h0021B1
x = 79.56886, y = -202.8507, z = 46.11578, angle = 47.47976, collision = h0021B1
x = 78.53181, y = -202.5078, z = 45.25067, angle = 55.07889, collision = h0021B1
x = 77.64999, y = -202.1281, z = 44.71019, angle = 114.3486, collision = h0021B1
x = 76.45724, y = -201.6579, z = 45.28176, angle = 103.4266, collision = h0021B1
x = 75.18314, y = -201.1344, z = 45.51936, angle = 53.39648, collision = h0021B1
x = 74.10092, y = -200.7317, z = 44.67505, angle = 42.17609, collision = h0021B1
x = 73.03761, y = -200.4897, z = 43.86754, angle = 110.8054, collision = h0021B1
x = 72.03382, y = -200.1845, z = 44.22363, angle = 128.7817, collision = h0021B1
x = 69.52535, y = -199.7774, z = 43.24777, angle = -18.86795, collision = h0021B1
x = 69.64001, y = -199.8898, z = 42.11423, angle = 20.39168, collision = h0021B1
x = 68.78712, y = -199.8483, z = 40.14896, angle = 5.541646, collision = h0021B1
x = 70.72517, y = -200.4249, z = 37.72306, angle = -132.5554, collision = h0021B1
x = 71.69579, y = -200.5806, z = 38.22311, angle = -105.4809, collision = h0021B1
x = 73.63519, y = -200.9654, z = 37.92819, angle = -75.43668, collision = h0021B1
x = 80.72137, y = -202.3282, z = 36.01164, angle = -111.0734, collision = h0021B1
x = 83.60335, y = -202.5321, z = 39.14989, angle = 151.0717, collision = h0021B1
x = 82.69955, y = -202.675, z = 39.71017, angle = 167.6832, collision = h0021B1
x = 80.63236, y = -204.0622, z = 42.6722, angle = 70.90506, collision = h0022B1
x = 79.79561, y = -204.6197, z = 42.28183, angle = 35.24147, collision = h0022B1
x = 79.29179, y = -205.1287, z = 41.42973, angle = 10.2443, collision = h0022B1
x = 78.69663, y = -205.5663, z = 40.54315, angle = 50.08179, collision = h0022B1
x = 77.77177, y = -206.0389, z = 39.87516, angle = 60.44456, collision = h0022B1
x = 76.74132, y = -206.4627, z = 39.33751, angle = 55.29961, collision = h0022B1
x = 75.80715, y = -206.4627, z = 40.27908, angle = 155.2927, collision = h0022B1
x = 75.24876, y = -206.4539, z = 41.53806, angle = 147.7574, collision = h0022B1
x = 74.64012, y = -206.4627, z = 42.43723, angle = 162.2473, collision = h0022B1
x = 73.97167, y = -206.4627, z = 43.20625, angle = 157.1013, collision = h0022B1
x = 73.58467, y = -206.4627, z = 44.28974, angle = 175.4063, collision = h0022B1
x = 73.32059, y = -206.4627, z = 45.4152, angle = 143.5515, collision = h0022B1
x = 72.64483, y = -206.4627, z = 46.31357, angle = 142.0939, collision = h0022B1
x = 71.79862, y = -206.4691, z = 47.40141, angle = 142.3308, collision = h0022B1
x = 71.18974, y = -206.4664, z = 48.28056, angle = 154.9993, collision = h0022B1
x = 70.60897, y = -206.439, z = 49.53102, angle = 156.2251, collision = h0023B1
x = 70.24385, y = -206.3559, z = 50.8133, angle = 158.4161, collision = h0023B1
x = 70.14185, y = -206.3051, z = 52.14977, angle = 179.1321, collision = h0023B1
x = 70.05196, y = -206.2713, z = 53.52298, angle = 171.1366, collision = h0023B1
x = 69.88489, y = -206.2149, z = 54.58343, angle = 174.5453, collision = h0023B1
x = 69.76385, y = -206.188, z = 55.95623, angle = 178.3156, collision = h0023B1
x = 69.73167, y = -206.1487, z = 57.33437, angle = -178.1355, collision = h0023B1
x = 69.79688, y = -206.0718, z = 58.71083, angle = -173.7574, collision = h0023B1
x = 69.9563, y = -206.0415, z = 60.07917, angle = -170.1376, collision = h0023B1
x = 70.15515, y = -206.0298, z = 61.12536, angle = -159.7561, collision = h0024B1
x = 70.95506, y = -206.0308, z = 62.18872, angle = -133.3034, collision = h0024B1
x = 71.94022, y = -206.0417, z = 63.15145, angle = -144.2611, collision = h0024B1
x = 72.5798, y = -206.0402, z = 64.33977, angle = -165.6213, collision = h0024B1
x = 73.34247, y = -206.0661, z = 65.37684, angle = -150.1358, collision = h0024B1
x = 74.12328, y = -206.0378, z = 66.47658, angle = -160.4074, collision = h0024B1
x = 74.80022, y = -206.0373, z = 67.39655, angle = -159.5848, collision = h0024B1
x = 75.44228, y = -206.0418, z = 68.21026, angle = -157.2837, collision = h0024B1
x = 76.19817, y = -206.0439, z = 69.09686, angle = -149.1706, collision = h0024B1
x = 77.08153, y = -206.0491, z = 69.77241, angle = -150.1767, collision = h0024B1
x = 77.97093, y = -206.0357, z = 70.27731, angle = -145.2817, collision = h0024B1
x = 79.02229, y = -206.0156, z = 70.52214, angle = -110.869, collision = h0024B1
x = 80.31649, y = -205.9886, z = 70.74258, angle = -116.95, collision = h0024B1
x = 81.62173, y = -205.9683, z = 70.87147, angle = -118.946, collision = h0024B1
x = 82.62434, y = -205.9557, z = 70.94752, angle = -108.4324, collision = h0024B1
x = 83.68512, y = -205.9409, z = 70.97549, angle = -77.15067, collision = h0024B1
x = 84.45492, y = -205.9312, z = 70.31329, angle = -89.17628, collision = h0024B1
x = 85.5392, y = -205.9048, z = 70.21894, angle = -92.81268, collision = h0024B1
x = 86.38165, y = -205.859, z = 69.63065, angle = -37.98825, collision = h0024B1
x = 87.27065, y = -205.8293, z = 69.11329, angle = -144.6185, collision = h0024B1
x = 87.66741, y = -205.7564, z = 70.20151, angle = -139.3839, collision = h0024B1
x = 73.87548, y = -206.4424, z = 41.76754, angle = 34.61523, collision = h0022B1
x = 73.36823, y = -206.4333, z = 40.50822, angle = 9.830473, collision = h0022B1
x = 73.12026, y = -206.4627, z = 39.15344, angle = 22.11879, collision = h0022B1
x = 72.56461, y = -206.4628, z = 37.89765, angle = 28.40221, collision = h0022B1
x = 71.82892, y = -206.4993, z = 36.55397, angle = 46.94537, collision = h0022B1
x = 71.07766, y = -206.4401, z = 35.79425, angle = 44.22356, collision = h0022B1
x = 70.29118, y = -206.4109, z = 34.88223, angle = 37.23745, collision = h0022B1
x = 69.38275, y = -206.4627, z = 33.85551, angle = 51.18398, collision = h0022B1
x = 68.27072, y = -206.4627, z = 33.04559, angle = 68.62199, collision = h0022B1
x = 67.16892, y = -206.4165, z = 32.66067, angle = 74.37651, collision = h0022B1
x = 65.85718, y = -206.3126, z = 32.53649, angle = 61.02026, collision = h0022B1
x = 64.88809, y = -206.2766, z = 31.83777, angle = 26.07031, collision = h0026B1
x = 64.62625, y = -206.2998, z = 30.75193, angle = 10.77695, collision = h0026B1
x = 65.64575, y = -206.5625, z = 30.48257, angle = -132.6082, collision = h0026B1
x = 66.20169, y = -206.3961, z = 31.36523, angle = -155.4219, collision = h0022B1
x = 65.89551, y = -207.0772, z = 29.63111, angle = -47.67013, collision = h0026B1
x = 66.53357, y = -207.6586, z = 28.72238, angle = -45.52176, collision = h0026B1
x = 67.32664, y = -208.2343, z = 28.87016, angle = -115.0648, collision = h0026B1
x = 68.18367, y = -208.8067, z = 29.14287, angle = -96.24023, collision = h0026B1
