x = 3.952387, y = -93.45131, z = 179.925, angle = -40.58049, collision = h0102B0
x = 69.57869, y = -122.0786, z = 257.3132, angle = 179.2433, collision = h0021B0
x = 64.61639, y = -133.4781, z = 258.3863, angle = 98.51545, collision = h0021B0
x = 63.63268, y = -133.4781, z = 257.4462, angle = 47.40893, collision = h0021B0
x = 62.56052, y = -133.4781, z = 254.4384, angle = -14.96206, collision = h0021B0
x = 60.75707, y = -133.4781, z = 253.9685, angle = 89.99999, collision = h0021B0
x = 59.3849, y = -122.0781, z = 254.7374, angle = 164.6034, collision = h0021B0
x = 59.35973, y = -122.0781, z = 256.3086, angle = -175.6104, collision = h0021B0
x = 59.44367, y = -122.0781, z = 257.5304, angle = 174.7714, collision = h0021B0
x = 59.42071, y = -122.0781, z = 258.8398, angle = 46.74338, collision = h0021B0
x = 59.3445, y = -122.0781, z = 253.3721, angle = 0.6578702, collision = h0021B0
x = 59.3486, y = -122.0781, z = 251.8992, angle = -3.307765, collision = h0021B0
x = 59.40747, y = -122.0781, z = 250.675, angle = -0.3810562, collision = h0021B0
x = 59.39759, y = -122.0781, z = 249.1436, angle = 1.452317, collision = h0021B0
x = 59.3445, y = -122.0781, z = 247.9204, angle = -1.565056, collision = h0021B0
x = 59.36375, y = -122.0781, z = 246.9095, angle = -144.0924, collision = h0021B0
x = 60.41132, y = -122.0737, z = 246.5476, angle = -61.35037, collision = h0021B0
x = 66.44272, y = -133.4781, z = 252.1743, angle = -167.5858, collision = h0021B0
x = 66.76419, y = -133.4781, z = 253.6714, angle = -166.2869, collision = h0021B0
x = 67.04676, y = -133.4781, z = 254.8635, angle = 159.7916, collision = h0021B0
x = 67.05172, y = -133.4781, z = 256.0486, angle = 137.8878, collision = h0021B0
x = 66.32044, y = -133.4781, z = 257.0286, angle = 108.4728, collision = h0021B0
x = 62.56505, y = -133.4781, z = 249.7544, angle = 155.5915, collision = h0021B0
x = 61.91554, y = -133.4781, z = 250.7109, angle = 177.7687, collision = h0021B0
x = 61.77198, y = -133.4781, z = 258.2391, angle = -102.8391, collision = h0021B0
x = 63.04439, y = -133.4781, z = 258.7789, angle = -16.34326, collision = h0021B0
x = 63.94073, y = -133.4781, z = 256.2646, angle = -6.00304, collision = h0021B0
x = 66.37705, y = -133.4781, z = 249.7222, angle = 162.8029, collision = h0021B0
x = 65.39477, y = -133.4781, z = 254.1998, angle = -178.8618, collision = h0021B0
x = 65.35991, y = -133.4781, z = 255.4231, angle = -177.1831, collision = h0021B0
x = 66.05517, y = -133.4781, z = 257.9935, angle = -75.34617, collision = h0021B0
x = 67.10432, y = -133.4781, z = 258.3863, angle = 0.6292244, collision = h0021B0
x = 63.44878, y = -133.3319, z = 259.7213, angle = -142.7362, collision = h0022B0
x = 64.3518, y = -132.7702, z = 260.6975, angle = 151.1996, collision = h0022B0
x = 64.40179, y = -132.2518, z = 261.5985, angle = 118.7539, collision = h0022B0
x = 63.26784, y = -131.9616, z = 262.5785, angle = -114.0966, collision = h0022B0
x = 63.90285, y = -131.9617, z = 263.4603, angle = -69.5603, collision = h0022B0
x = 65.36899, y = -131.9617, z = 263.062, angle = -57.01065, collision = h0022B0
x = 66.3968, y = -131.9617, z = 262.6185, angle = -2.137234, collision = h0022B0
x = 66.3968, y = -131.9617, z = 261.5728, angle = 80.37971, collision = h0022B0
x = 62.48553, y = -131.9617, z = 263.3786, angle = -136.5692, collision = h0022B0
x = 63.19486, y = -131.9617, z = 264.6674, angle = -136.503, collision = h0022B0
x = 64.03693, y = -131.9617, z = 265.5567, angle = -133.9043, collision = h0022B0
x = 65.13217, y = -131.9617, z = 266.6267, angle = -164.6674, collision = h0022B0
x = 65.77737, y = -131.9617, z = 267.8751, angle = 102.9387, collision = h0022B0
x = 64.79906, y = -131.9617, z = 268.5364, angle = 73.32182, collision = h0022B0
x = 63.31958, y = -131.9617, z = 268.2107, angle = -16.3684, collision = h0022B0
x = 62.97259, y = -131.9617, z = 267.1458, angle = -123.2658, collision = h0022B0
x = 64.19636, y = -131.9617, z = 267.3028, angle = -151.8285, collision = h0022B0
x = 65.26602, y = -131.9617, z = 269.4828, angle = -168.6276, collision = h0022B0
x = 65.50285, y = -131.9617, z = 270.6844, angle = 137.1234, collision = h0022B0
x = 65.0693, y = -131.9617, z = 271.9942, angle = 143.5973, collision = h0022B0
x = 64.23637, y = -131.9617, z = 272.8838, angle = 177.5721, collision = h0022B0
x = 63.918, y = -131.9617, z = 274.3501, angle = -173.4848, collision = h0022B0
x = 64.02566, y = -131.9617, z = 275.3525, angle = 178.8682, collision = h0022B0
x = 64.04552, y = -131.9617, z = 276.6061, angle = 178.9986, collision = h0022B0
x = 64.77895, y = -131.9617, z = 277.2861, angle = -146.1152, collision = h0022B0
x = 65.59126, y = -131.9617, z = 278.1928, angle = 159.3751, collision = h0022B0
x = 65.44662, y = -131.9617, z = 279.6133, angle = 124.7917, collision = h0022B0
x = 64.26703, y = -131.9617, z = 280.5811, angle = 149.7161, collision = h0022B0
x = 63.35279, y = -131.8186, z = 281.3612, angle = -152.0349, collision = h0022B0
x = 63.86795, y = -131.1242, z = 282.7821, angle = -128.8939, collision = h0022B0
x = 65.15069, y = -131.0318, z = 283.2055, angle = 145.2516, collision = h0022B0
x = 66.20992, y = -131.0318, z = 283.3862, angle = -163.2321, collision = h0022B0
x = 66.30152, y = -131.0318, z = 284.8879, angle = 131.908, collision = h0022B0
x = 65.61436, y = -131.0318, z = 285.8792, angle = 90.54057, collision = h0022B0
x = 64.48808, y = -131.0318, z = 286.2716, angle = 63.61418, collision = h0022B0
x = 63.33816, y = -131.0318, z = 285.8689, angle = 55.89888, collision = h0022B0
x = 62.50095, y = -131.0318, z = 285.0396, angle = 30.88125, collision = h0022B0
x = 62.50095, y = -131.0318, z = 283.5171, angle = -16.73134, collision = h0022B0
x = 62.79085, y = -131.3446, z = 282.3311, angle = -16.378, collision = h0022B0
x = 63.66147, y = -131.9617, z = 279.3953, angle = -17.17932, collision = h0022B0
x = 63.67015, y = -131.9617, z = 278.2029, angle = -85.15486, collision = h0022B0
x = 65.0057, y = -131.9617, z = 276.2625, angle = -47.89927, collision = h0022B0
x = 65.6572, y = -131.9617, z = 275.4998, angle = -23.79168, collision = h0022B0
x = 66.14971, y = -131.9617, z = 274.573, angle = -3.898699, collision = h0022B0
x = 66.26736, y = -131.9617, z = 273.2144, angle = -4.674062, collision = h0022B0
x = 66.33272, y = -131.9617, z = 271.9913, angle = -11.97209, collision = h0022B0
x = 66.3968, y = -131.9617, z = 270.1903, angle = -126.3699, collision = h0022B0
x = 67.53307, y = -131.9232, z = 272.0858, angle = -110.6043, collision = h0023B0
x = 68.58851, y = -131.913, z = 272.1322, angle = -86.76966, collision = h0023B0
x = 70.11787, y = -131.8987, z = 272.0717, angle = -96.93976, collision = h0023B0
x = 71.24963, y = -131.9545, z = 272.0965, angle = -83.01611, collision = h0023B0
x = 72.38727, y = -131.808, z = 271.9388, angle = -164.461, collision = h0023B0
x = 72.44427, y = -131.9418, z = 273.0879, angle = -176.7944, collision = h0023B0
x = 72.49634, y = -131.9552, z = 274.3675, angle = 154.884, collision = h0023B0
x = 73.70936, y = -131.9552, z = 274.3353, angle = -96.04481, collision = h0023B0
x = 76.01584, y = -131.9552, z = 273.8089, angle = -57.03626, collision = h0023B0
x = 77.08096, y = -131.9552, z = 273.254, angle = -64.44447, collision = h0023B0
x = 77.25233, y = -131.9851, z = 272.2473, angle = -3.924599, collision = h0023B0
x = 76.60652, y = -131.7434, z = 271.4036, angle = 109.3459, collision = h0023B0
x = 75.3519, y = -131.724, z = 271.9546, angle = 110.2736, collision = h0023B0
x = 74.01032, y = -131.8355, z = 272.5481, angle = 28.85397, collision = h0023B0
x = 72.94004, y = -131.5593, z = 270.9366, angle = -0.6658888, collision = h0023B0
x = 72.96069, y = -131.364, z = 269.4051, angle = 0.8006757, collision = h0023B0
x = 72.95251, y = -131.1582, z = 268.1801, angle = 1.823059, collision = h0023B0
x = 72.92168, y = -130.8745, z = 266.9554, angle = 3.062384, collision = h0023B0
x = 72.87151, y = -130.3972, z = 265.7305, angle = 3.062384, collision = h0023B0
x = 73.8625, y = -130.5852, z = 266.0286, angle = -148.8992, collision = h0023B0
x = 74.80342, y = -131.0463, z = 267.2107, angle = -140.5816, collision = h0023B0
x = 75.40483, y = -131.3345, z = 268.2727, angle = -50.06269, collision = h0023B0
x = 76.67249, y = -131.1194, z = 267.9729, angle = -19.8744, collision = h0023B0
x = 77.10033, y = -130.6409, z = 266.8269, angle = 2.616154, collision = h0023B0
x = 77.21497, y = -129.9997, z = 265.3394, angle = 3.894547, collision = h0023B0
x = 77.06445, y = -129.733, z = 263.8203, angle = 55.97791, collision = h0023B0
x = 76.15338, y = -129.6513, z = 263.0148, angle = 53.9316, collision = h0023B0
x = 74.8913, y = -129.3995, z = 262.1506, angle = 66.79572, collision = h0023B0
x = 73.86581, y = -129.0763, z = 261.4908, angle = 132.5311, collision = h0023B0
x = 73.90473, y = -129.7021, z = 262.7591, angle = -45.52559, collision = h0023B0
x = 74.59869, y = -128.5823, z = 260.4931, angle = 4.809164, collision = h0024B0
x = 74.49908, y = -127.9753, z = 259.272, angle = -23.0301, collision = h0024B0
x = 74.69284, y = -127.3869, z = 258.0884, angle = 15.65049, collision = h0024B0
x = 74.53876, y = -126.8003, z = 256.9082, angle = 7.140457, collision = h0024B0
x = 74.24365, y = -126.0554, z = 255.4097, angle = 1.181145, collision = h0024B0
x = 74.20841, y = -125.4468, z = 254.1855, angle = -2.160362, collision = h0024B0
x = 74.22471, y = -124.6862, z = 252.6554, angle = 2.013349, collision = h0025B0
x = 74.20706, y = -124.2857, z = 251.1252, angle = 5.837708, collision = h0025B0
x = 73.88007, y = -124.2857, z = 250.1553, angle = 70.95849, collision = h0025B0
x = 72.57723, y = -124.2857, z = 249.7606, angle = 27.60424, collision = h0025B0
x = 75.24146, y = -124.2857, z = 250.329, angle = -41.78084, collision = h0025B0
x = 75.7477, y = -124.2857, z = 249.3944, angle = -16.11725, collision = h0025B0
x = 76.09969, y = -123.9541, z = 248.1866, angle = -70.73997, collision = h0025B0
x = 77.2121, y = -123.504, z = 247.6884, angle = -67.26466, collision = h0025B0
x = 78.58391, y = -122.9263, z = 247.0668, angle = -45.55099, collision = h0025B0
x = 79.43052, y = -122.4049, z = 246.1817, angle = -37.22174, collision = h0025B0
x = 80.27063, y = -121.9921, z = 245.2938, angle = -8.441103, collision = h0025B0
x = 80.65663, y = -121.4745, z = 244.2839, angle = -4.59057, collision = h0025B0
x = 80.86264, y = -121.0352, z = 243.2493, angle = 8.484843, collision = h0025B0
x = 80.65865, y = -120.484, z = 241.7347, angle = 16.78302, collision = h0025B0
x = 80.16233, y = -119.9758, z = 240.2891, angle = 34.7673, collision = h0025B0
x = 79.65576, y = -119.7487, z = 239.1876, angle = 49.9571, collision = h0025B0
x = 78.55742, y = -119.5881, z = 238.1313, angle = 58.87768, collision = h0025B0
x = 77.50423, y = -119.3485, z = 237.6506, angle = 75.10561, collision = h0026B0
x = 76.40382, y = -119.2352, z = 237.6335, angle = 98.17673, collision = h0026B0
x = 75.32825, y = -119.2352, z = 237.5029, angle = 16.85266, collision = h0026B0
x = 74.6253, y = -119.2352, z = 236.6379, angle = 120.5232, collision = h0026B0
x = 73.51845, y = -119.2352, z = 236.5596, angle = 171.3374, collision = h0026B0
x = 73.62946, y = -119.2352, z = 238.0484, angle = 172.754, collision = h0026B0
x = 73.88928, y = -119.2352, z = 239.2199, angle = 106.8269, collision = h0026B0
x = 72.52847, y = -119.2352, z = 239.842, angle = 82.68656, collision = h0026B0
x = 71.30781, y = -119.2352, z = 239.7434, angle = 85.15991, collision = h0026B0
x = 70.04967, y = -119.2352, z = 239.6011, angle = 31.16001, collision = h0026B0
x = 69.82777, y = -119.2352, z = 238.6015, angle = 11.80802, collision = h0026B0
x = 69.63235, y = -119.2352, z = 237.3929, angle = 26.77381, collision = h0026B0
x = 69.02018, y = -119.2352, z = 235.9941, angle = 140.976, collision = h0026B0
x = 70.86105, y = -119.2352, z = 238.3594, angle = -136.7346, collision = h0026B0
x = 73.35665, y = -119.2352, z = 240.4049, angle = 180, collision = h0026B0
x = 73.86163, y = -107.6061, z = 241.081, angle = -67.51156, collision = h0027B0
x = 74.41975, y = -107.6061, z = 240.1134, angle = 11.6168, collision = h0027B0
x = 74.37171, y = -107.6061, z = 239.0935, angle = -11.93315, collision = h0027B0
x = 71.71606, y = -107.6061, z = 241.3225, angle = 52.81829, collision = h0027B0
x = 71.01762, y = -107.6338, z = 240.5242, angle = 16.10131, collision = h0027B0
x = 70.87342, y = -107.6121, z = 239.504, angle = 7.237241, collision = h0027B0
x = 70.89781, y = -107.6224, z = 238.4354, angle = -52.15056, collision = h0027B0
x = 71.84737, y = -107.6077, z = 237.7176, angle = -84.59007, collision = h0027B0
x = 72.94087, y = -107.6061, z = 237.5874, angle = -68.05973, collision = h0027B0
x = 73.88081, y = -107.6061, z = 237.0669, angle = 38.78431, collision = h0027B0
x = 73.26805, y = -107.6061, z = 236.1957, angle = 82.80936, collision = h0027B0
x = 72.16408, y = -107.6061, z = 236.0674, angle = 19.63188, collision = h0027B0
x = 71.76235, y = -107.647, z = 235.0708, angle = -63.12006, collision = h0027B0
x = 72.68485, y = -107.6061, z = 234.543, angle = -78.17973, collision = h0027B0
x = 74.00389, y = -107.6061, z = 234.2475, angle = -50.92793, collision = h0027B0
x = 74.59233, y = -107.6127, z = 233.4062, angle = 56.19717, collision = h0027B0
x = 73.66762, y = -107.6133, z = 232.7501, angle = -11.3512, collision = h0027B0
x = 73.57715, y = -107.6099, z = 231.7157, angle = 65.46902, collision = h0027B0
x = 72.53106, y = -107.6061, z = 231.4574, angle = -144.849, collision = h0027B0
x = 71.50906, y = -107.6061, z = 231.2738, angle = 79.85857, collision = h0027B0
x = 33.29179, y = -131.487, z = 322.9835, angle = -59.12303, collision = h0029B0
x = 35.83801, y = -131.487, z = 320.6492, angle = 160.933, collision = h0029B0
x = 35.59773, y = -131.487, z = 321.8408, angle = -179.6188, collision = h0029B0
x = 35.48208, y = -131.487, z = 323.05, angle = 169.5406, collision = h0029B0
x = 35.25023, y = -131.487, z = 324.252, angle = -159.3117, collision = h0029B0
x = 36.48129, y = -131.487, z = 328.0938, angle = 156.6294, collision = h0029B0
x = 36.14264, y = -131.487, z = 329.3886, angle = 122.2795, collision = h0029B0
x = 35.05979, y = -131.487, z = 330.507, angle = 139.3803, collision = h0029B0
x = 33.96506, y = -131.487, z = 331.2479, angle = 158.8221, collision = h0029B0
x = 33.39953, y = -131.487, z = 332.2927, angle = -163.2794, collision = h0029B0
x = 33.29162, y = -131.487, z = 333.6031, angle = -146.1962, collision = h0029B0
x = 33.78947, y = -131.487, z = 334.6696, angle = -141.9665, collision = h0029B0
x = 34.55613, y = -131.487, z = 335.7376, angle = -137.6871, collision = h0029B0
x = 35.32685, y = -131.487, z = 336.6699, angle = -138.2816, collision = h0029B0
x = 36.1623, y = -131.487, z = 337.6094, angle = 162.722, collision = h0029B0
x = 36.67313, y = -131.487, z = 338.7086, angle = 148.218, collision = h0029B0
x = 36.17957, y = -131.487, z = 339.8115, angle = 137.2667, collision = h0029B0
x = 35.38925, y = -131.487, z = 340.8873, angle = 133.0467, collision = h0029B0
x = 34.56178, y = -131.487, z = 341.7452, angle = 159.0624, collision = h0029B0
x = 33.61065, y = -131.487, z = 342.6891, angle = -129.1907, collision = h0029B0
x = 33.89144, y = -131.487, z = 343.7163, angle = -100.115, collision = h0029B0
x = 35.0059, y = -131.487, z = 343.9248, angle = -100.115, collision = h0029B0
x = 36.51128, y = -131.487, z = 343.7839, angle = -71.01788, collision = h0029B0
x = 36.48934, y = -131.487, z = 342.5864, angle = 89.58628, collision = h0029B0
x = 32.8272, y = -131.487, z = 341.5237, angle = 6.574002, collision = h0029B0
x = 32.82708, y = -131.487, z = 340.3496, angle = -44.75604, collision = h0029B0
x = 32.93502, y = -131.487, z = 339.1566, angle = -84.13419, collision = h0029B0
x = 34.1166, y = -131.487, z = 338.6099, angle = -86.85911, collision = h0029B0
x = 35.29635, y = -131.487, z = 338.5016, angle = -90.80895, collision = h0029B0
x = 33.39318, y = -131.487, z = 335.9724, angle = 26.57842, collision = h0029B0
x = 35.16847, y = -131.487, z = 327.4986, angle = 74.55042, collision = h0029B0
x = 32.82781, y = -131.487, z = 325.6135, angle = -41.30187, collision = h0029B0
x = 34.19307, y = -131.487, z = 318.6078, angle = 17.66175, collision = h0029B0
x = 34.79887, y = -131.487, z = 316.2252, angle = -22.19191, collision = h0029B0
x = 35.30907, y = -131.487, z = 315.1349, angle = -21.84136, collision = h0029B0
x = 32.94779, y = -131.487, z = 311.2213, angle = -11.0567, collision = h0029B0
x = 34.45223, y = -131.487, z = 307.2879, angle = -79.02, collision = h0029B0
x = 36.53909, y = -131.487, z = 306.4466, angle = 34.66033, collision = h0029B0
x = 35.07887, y = -131.487, z = 302.2054, angle = -12.17577, collision = h0029B0
x = 35.16641, y = -131.487, z = 300.9953, angle = -11.22033, collision = h0029B0
x = 35.47684, y = -131.487, z = 299.4956, angle = 10.25922, collision = h0029B0
x = 35.53724, y = -131.487, z = 298.2845, angle = 42.10772, collision = h0029B0
x = 34.65524, y = -131.487, z = 295.482, angle = -16.66689, collision = h0029B0
x = 34.95084, y = -131.487, z = 294.2958, angle = -8.316629, collision = h0029B0
x = 35.25764, y = -131.487, z = 292.8026, angle = -1.141215, collision = h0029B0
x = 35.28338, y = -131.487, z = 291.5778, angle = -0.5412242, collision = h0029B0
x = 35.30045, y = -131.487, z = 290.4219, angle = 0.0554748, collision = h0029B0
x = 38.8159, y = -131.487, z = 293.7727, angle = -119.5838, collision = h0029B0
x = 41.7648, y = -131.487, z = 297.8026, angle = -80.09745, collision = h0029B0
x = 42.97466, y = -131.487, z = 297.8571, angle = -69.07948, collision = h0029B0
x = 44.74204, y = -131.487, z = 294.0213, angle = 43.29472, collision = h0029B0
x = 44.52477, y = -131.487, z = 292.9007, angle = 91.27435, collision = h0029B0
x = 42.49888, y = -131.487, z = 295.3996, angle = -79.14312, collision = h0029B0
x = 36.18686, y = -131.487, z = 289.556, angle = 30.46405, collision = h0029B0
x = 34.8521, y = -131.487, z = 287.5203, angle = 60.42741, collision = h0029B0
x = 45.29978, y = -131.487, z = 295.7109, angle = -93.89863, collision = h0029B0
x = 46.39, y = -131.4834, z = 295.308, angle = -29.22253, collision = h0030B0
x = 46.8662, y = -131.4807, z = 294.3245, angle = 8.459053, collision = h0030B0
x = 46.63748, y = -131.482, z = 293.2242, angle = 13.44975, collision = h0030B0
x = 46.51771, y = -131.4765, z = 292.1444, angle = -29.83746, collision = h0030B0
x = 47.04895, y = -131.4765, z = 291.2878, angle = -76.0726, collision = h0030B0
x = 48.23625, y = -131.4765, z = 290.9608, angle = -89.38644, collision = h0030B0
x = 49.75728, y = -131.4765, z = 291.0731, angle = -87.50393, collision = h0030B0
x = 50.98125, y = -131.4765, z = 291.0317, angle = -69.93278, collision = h0030B0
x = 52.452, y = -131.4765, z = 290.6405, angle = -76.96476, collision = h0030B0
x = 53.62203, y = -131.4765, z = 290.4496, angle = -78.87008, collision = h0030B0
x = 55.11372, y = -131.4765, z = 290.455, angle = -80.62631, collision = h0030B0
x = 56.61797, y = -131.4765, z = 290.4596, angle = -86.22414, collision = h0030B0
x = 57.83884, y = -131.4765, z = 290.4627, angle = -92.64788, collision = h0030B0
x = 59.36857, y = -131.4765, z = 290.517, angle = -121.9625, collision = h0030B0
x = 60.40871, y = -131.4765, z = 290.9105, angle = -169.2821, collision = h0030B0
x = 60.6067, y = -131.4765, z = 292.3098, angle = -161.7688, collision = h0030B0
x = 60.6067, y = -131.4765, z = 293.7839, angle = -168.3991, collision = h0030B0
x = 60.6067, y = -131.4765, z = 294.9651, angle = 173.6921, collision = h0030B0
x = 60.472, y = -131.4765, z = 296.4886, angle = 150.2547, collision = h0030B0
x = 59.48017, y = -131.4768, z = 297.2003, angle = 83.17944, collision = h0030B0
x = 57.96014, y = -131.4778, z = 297.1406, angle = 122.9462, collision = h0030B0
x = 56.87171, y = -131.4786, z = 297.201, angle = 105.8586, collision = h0030B0
x = 55.48628, y = -131.4795, z = 297.2014, angle = 85.87729, collision = h0030B0
x = 54.26507, y = -131.4799, z = 297.0832, angle = 96.26527, collision = h0030B0
x = 52.74505, y = -131.4807, z = 297.2019, angle = 84.12926, collision = h0030B0
x = 51.22157, y = -131.4797, z = 297.0544, angle = 91.17754, collision = h0030B0
x = 50.00343, y = -131.4789, z = 296.9493, angle = 102.2474, collision = h0030B0
x = 48.51458, y = -131.4809, z = 297.2231, angle = 69.42027, collision = h0030B0
x = 47.31646, y = -131.4798, z = 297.0771, angle = -1.70599, collision = h0030B0
x = 47.78825, y = -131.5357, z = 293.2171, angle = -53.91698, collision = h0030B0
x = 51.25277, y = -139.3684, z = 291.5168, angle = -53.91698, collision = h0030B0
x = 50.31251, y = -139.5831, z = 292.2324, angle = 78.42503, collision = h0030B0
x = 48.8297, y = -139.4809, z = 292.3024, angle = 104.7679, collision = h0030B0
x = 48.05254, y = -139.3683, z = 293.0065, angle = 163.6253, collision = h0030B0
x = 48.07726, y = -139.3683, z = 294.3537, angle = -177.6393, collision = h0030B0
x = 48.22101, y = -139.3683, z = 295.5687, angle = 172.459, collision = h0030B0
x = 48.37083, y = -139.3683, z = 291.3368, angle = -47.60901, collision = h0030B0
x = 49.52198, y = -139.3683, z = 291.1892, angle = -91.43031, collision = h0030B0
x = 52.40312, y = -139.3684, z = 291.1661, angle = -96.91047, collision = h0030B0
x = 53.60142, y = -139.3684, z = 291.2029, angle = -89.58784, collision = h0030B0
x = 55.11267, y = -139.3684, z = 291.3669, angle = -115.7944, collision = h0030B0
x = 56.54286, y = -139.3763, z = 291.6906, angle = -134.1222, collision = h0030B0
x = 57.47106, y = -139.5831, z = 292.4889, angle = -163.2319, collision = h0030B0
x = 58.05057, y = -139.382, z = 293.8875, angle = 162.507, collision = h0030B0
x = 57.89882, y = -139.4771, z = 295.0925, angle = -156.0828, collision = h0030B0
x = 58.1729, y = -139.3684, z = 296.4973, angle = 96.18388, collision = h0030B0
x = 57.03852, y = -139.3684, z = 296.4125, angle = 62.39926, collision = h0030B0
x = 56.05461, y = -139.5505, z = 295.6931, angle = 105.1064, collision = h0030B0
x = 54.57143, y = -139.5509, z = 295.6931, angle = 63.89273, collision = h0030B0
x = 53.40743, y = -139.3689, z = 295.4063, angle = 107.027, collision = h0030B0
x = 52.05173, y = -139.1129, z = 295.2793, angle = 117.5546, collision = h0030B0
x = 50.88616, y = -139.3683, z = 296.1591, angle = 117.5546, collision = h0030B0
x = 51.95448, y = -139.3683, z = 296.2778, angle = -135.1398, collision = h0030B0
x = 53.24014, y = -139.3683, z = 296.8624, angle = -155.4227, collision = h0030B0
x = 53.35609, y = -139.4687, z = 297.9008, angle = 111.1814, collision = h0031B0
x = 52.72118, y = -139.4687, z = 298.8462, angle = 43.39754, collision = h0031B0
x = 51.37455, y = -139.4687, z = 298.2988, angle = 145.0521, collision = h0031B0
x = 51.26811, y = -139.424, z = 294.6423, angle = 41.6804, collision = h0030B0
x = 49.60893, y = -139.5831, z = 293.0422, angle = -78.10768, collision = h0030B0
x = 50.83302, y = -139.59, z = 293.5031, angle = -140.202, collision = h0030B0
x = 50.50458, y = -147.4001, z = 293.8976, angle = 124.3866, collision = h0032B0
x = 49.50342, y = -147.4001, z = 293.0904, angle = 54.74828, collision = h0032B0
x = 48.20037, y = -147.4001, z = 292.2856, angle = 67.63699, collision = h0032B0
x = 49.40492, y = -147.4001, z = 294.9997, angle = 110.9726, collision = h0032B0
x = 48.33844, y = -147.4001, z = 295.591, angle = 166.7021, collision = h0032B0
x = 51.19202, y = -147.4001, z = 294.6629, angle = -120.1764, collision = h0032B0
x = 52.26068, y = -147.4001, z = 295.2663, angle = -121.3666, collision = h0032B0
x = 53.57315, y = -147.4001, z = 295.7711, angle = -66.38123, collision = h0032B0
x = 54.72226, y = -147.4001, z = 295.551, angle = -82.13771, collision = h0032B0
x = 56.08317, y = -147.4001, z = 295.0661, angle = -118.7676, collision = h0032B0
x = 57.4461, y = -147.4001, z = 295.7359, angle = -24.35884, collision = h0032B0
x = 58.38563, y = -147.4001, z = 295.0821, angle = 61.96503, collision = h0032B0
x = 57.38499, y = -147.4001, z = 294.1136, angle = -3.854822, collision = h0032B0
x = 56.75767, y = -147.4001, z = 293.2187, angle = -71.07626, collision = h0032B0
x = 57.77359, y = -147.4001, z = 292.5958, angle = 56.76069, collision = h0032B0
x = 57.05673, y = -147.4001, z = 291.8078, angle = 135.4677, collision = h0032B0
x = 55.59811, y = -147.4001, z = 292.9072, angle = 83.01427, collision = h0032B0
x = 54.40095, y = -147.4001, z = 293.0326, angle = 82.20079, collision = h0032B0
x = 53.27366, y = -147.4001, z = 293.4338, angle = 34.61707, collision = h0032B0
x = 52.23162, y = -147.4001, z = 293.3242, angle = -25.69592, collision = h0032B0
x = 52.20309, y = -147.4001, z = 292.0929, angle = -15.7018, collision = h0032B0
x = 52.46931, y = -147.2161, z = 291.1171, angle = 75.79445, collision = h0032B0
x = 51.48412, y = -147.1053, z = 290.8641, angle = 79.10353, collision = h0032B0
x = 50.37202, y = -146.9725, z = 290.5693, angle = 57.3809, collision = h0032B0
x = 52.56757, y = -147.2175, z = 289.8497, angle = -71.08859, collision = h3300B0
x = 53.60128, y = -147.26, z = 289.2207, angle = -86.29691, collision = h3300B0
x = 54.8629, y = -147.178, z = 288.9716, angle = -57.19886, collision = h3300B0
x = 55.84755, y = -147.0895, z = 288.6403, angle = -78.45299, collision = h3300B0
x = 55.3593, y = -147.1696, z = 287.6967, angle = -28.27096, collision = h3300B0
x = 55.71528, y = -149.2985, z = 285.5224, angle = -28.27096, collision = h3300B0
x = 56.55332, y = -149.3527, z = 286.2365, angle = -88.955, collision = h3300B0
x = 57.69091, y = -149.489, z = 285.8325, angle = 128.4113, collision = h3300B0
x = 55.04187, y = -149.2487, z = 286.265, angle = 65.0057, collision = h3300B0
x = 53.96717, y = -149.2407, z = 286.1589, angle = 107.9763, collision = h3300B0
x = 50.65003, y = -154.9936, z = 287.697, angle = 107.9763, collision = h3300B0
x = 49.40519, y = -155.0293, z = 288.0479, angle = 96.88263, collision = h3300B0
x = 48.1908, y = -155.0293, z = 288.2061, angle = 107.1778, collision = h3300B0
x = 46.70115, y = -155.0234, z = 288.534, angle = 123.8207, collision = h3300B0
x = 45.62008, y = -154.9669, z = 289.1171, angle = 127.3535, collision = h0033B0
x = 44.38627, y = -154.2408, z = 290.056, angle = 133.356, collision = h0033B0
x = 43.43819, y = -153.6714, z = 290.819, angle = 129.3103, collision = h0033B0
x = 42.49187, y = -153.3827, z = 291.629, angle = 150.8194, collision = h0033B0
x = 41.52993, y = -153.19, z = 292.4724, angle = 160.2863, collision = h0033B0
x = 41.10902, y = -153.03, z = 293.596, angle = 159.7923, collision = h0033B0
x = 40.6495, y = -152.8434, z = 294.8578, angle = 159.6995, collision = h0033B0
x = 40.24083, y = -152.666, z = 295.9749, angle = 163.6103, collision = h0033B0
x = 39.78311, y = -152.4573, z = 297.2323, angle = 172.8452, collision = h0033B0
x = 40.28212, y = -152.1923, z = 298.6588, angle = -139.9594, collision = h0033B0
x = 40.81841, y = -151.909, z = 299.6628, angle = -124.1973, collision = h0033B0
x = 41.68895, y = -151.6522, z = 300.395, angle = -156.7073, collision = h0033B0
x = 42.45558, y = -151.4804, z = 301.1899, angle = -169.9644, collision = h0033B0
x = 41.98499, y = -151.5245, z = 302.3667, angle = 123.1072, collision = h0031B0
x = 40.92323, y = -151.5245, z = 303.0261, angle = 163.3037, collision = h0031B0
