x = 224.9989, y = -383.5193, z = 89.1199, angle = -170.9049, collision = h0064B1
x = 434.5371, y = -354.1221, z = 324.6308, angle = 170.4697, collision = h0037B1
x = 434.5424, y = -354.1221, z = 326.028, angle = -97.21088, collision = h0037B1
x = 435.8921, y = -354.1221, z = 326.0889, angle = -37.30231, collision = h0037B1
x = 436.7474, y = -354.1221, z = 325.0618, angle = -79.42928, collision = h0037B1
x = 438.0072, y = -354.1395, z = 324.6634, angle = -85.97392, collision = h0037B1
x = 439.2755, y = -354.6682, z = 324.5834, angle = -90.76909, collision = h0037B1
x = 440.6328, y = -354.9995, z = 324.5928, angle = -133.63, collision = h0037B1
x = 441.6007, y = -354.9995, z = 325.199, angle = 147.3816, collision = h0037B1
x = 441.0486, y = -354.9995, z = 326.3286, angle = 137.9123, collision = h0037B1
x = 440.1719, y = -354.9995, z = 327.3116, angle = -178.3336, collision = h0037B1
x = 440.0659, y = -354.9995, z = 328.5214, angle = -131.2435, collision = h0037B1
x = 440.8076, y = -354.9995, z = 329.4249, angle = -85.61406, collision = h0037B1
x = 441.9832, y = -354.9995, z = 329.4217, angle = -33.5149, collision = h0037B1
x = 442.847, y = -354.9995, z = 328.2833, angle = -79.62475, collision = h0037B1
x = 443.7865, y = -355.0054, z = 327.8956, angle = -77.4054, collision = h0037B1
x = 445.1566, y = -355.5541, z = 327.6359, angle = -88.91487, collision = h0037B1
x = 446.4598, y = -356.1788, z = 327.5867, angle = -160.3309, collision = h0037B1
x = 447.1104, y = -356.8675, z = 328.4697, angle = 160.5187, collision = h0037B1
x = 446.7885, y = -357.2446, z = 329.7611, angle = 121.1061, collision = h0037B1
x = 445.9183, y = -357.0948, z = 330.4377, angle = 93.01796, collision = h0037B1
x = 444.5261, y = -356.4792, z = 330.6147, angle = 83.69768, collision = h0037B1
x = 443.2237, y = -355.7723, z = 330.4647, angle = 73.53852, collision = h0037B1
x = 441.7701, y = -354.9995, z = 328.2649, angle = -36.10109, collision = h0037B1
x = 442.5221, y = -354.9995, z = 327.2351, angle = -54.17262, collision = h0037B1
x = 443.5284, y = -354.9995, z = 326.5104, angle = -70.10002, collision = h0037B1
x = 444.7541, y = -354.9995, z = 325.9858, angle = -23.30765, collision = h0037B1
x = 445.3169, y = -354.9995, z = 325.1505, angle = 53.37383, collision = h0037B1
x = 444.2164, y = -354.9995, z = 324.4347, angle = 115.0008, collision = h0037B1
x = 443.1221, y = -354.9995, z = 324.8474, angle = 126.7833, collision = h0037B1
x = 439.6636, y = -354.9995, z = 326.2277, angle = 130.6365, collision = h0037B1
x = 438.7208, y = -354.9995, z = 326.7513, angle = 133.8244, collision = h0037B1
x = 437.7521, y = -354.9995, z = 327.5054, angle = 88.18375, collision = h0037B1
x = 436.4152, y = -354.5073, z = 327.5541, angle = 60.7669, collision = h0037B1
x = 438.3235, y = -354.1221, z = 323.3513, angle = 24.60358, collision = h0037B1
x = 437.8455, y = -354.1221, z = 322.1929, angle = 65.68021, collision = h0037B1
x = 436.7322, y = -354.1221, z = 321.6094, angle = 50.29927, collision = h0037B1
x = 435.7322, y = -354.1221, z = 320.8481, angle = 47.36157, collision = h3801B1
x = 434.8347, y = -353.6588, z = 319.908, angle = -19.73675, collision = h3801B1
x = 435.0887, y = -354.1221, z = 318.8086, angle = -93.41312, collision = h0037B1
x = 436.374, y = -354.1221, z = 318.7673, angle = -131.3101, collision = h0037B1
x = 437.3297, y = -354.0605, z = 319.5075, angle = -31.18655, collision = h3801B1
x = 438.1999, y = -354.1221, z = 318.6116, angle = 17.97072, collision = h0037B1
x = 437.9724, y = -354.1221, z = 317.2796, angle = 33.36457, collision = h0037B1
x = 437.2294, y = -354.1221, z = 316.1407, angle = -6.252273, collision = h0037B1
x = 438.1487, y = -354.1221, z = 315.1838, angle = -107.4406, collision = h0037B1
x = 439.4531, y = -354.4176, z = 315.4829, angle = -138.1481, collision = h0037B1
x = 440.3018, y = -354.515, z = 316.3364, angle = -106.0332, collision = h0037B1
x = 441.4556, y = -354.8572, z = 316.7944, angle = -51.43761, collision = h0037B1
x = 441.9679, y = -355.4845, z = 315.4063, angle = 10.71307, collision = h0037B1
x = 441.763, y = -355.7791, z = 314.0681, angle = -4.203981, collision = h0037B1
x = 441.8685, y = -356.1349, z = 312.9028, angle = -85.90047, collision = h0037B1
x = 443.1543, y = -356.727, z = 312.6514, angle = -129.8695, collision = h0037B1
x = 444.1299, y = -356.9404, z = 313.3396, angle = -110.8988, collision = h0037B1
x = 445.1456, y = -356.8593, z = 313.5691, angle = -24.49287, collision = h0037B1
x = 445.7782, y = -357.0568, z = 312.5712, angle = 4.51011, collision = h0037B1
x = 445.7507, y = -357.3929, z = 311.2772, angle = 0.4252749, collision = h0037B1
x = 445.7486, y = -357.7267, z = 310.0218, angle = -63.79006, collision = h0037B1
x = 446.7337, y = -358.2346, z = 309.3713, angle = -116.488, collision = h0037B1
x = 447.9383, y = -358.3797, z = 309.8571, angle = -116.2698, collision = h0037B1
x = 448.9857, y = -358.9086, z = 310.4539, angle = -76.61194, collision = h0037B1
x = 450.255, y = -359.4609, z = 310.154, angle = -1.912262, collision = h0037B1
x = 450.4039, y = -359.5363, z = 308.9817, angle = 26.90606, collision = h0037B1
x = 449.8719, y = -359.5363, z = 307.7342, angle = -28.81024, collision = h0037B1
x = 450.2637, y = -359.5363, z = 306.745, angle = -111.8015, collision = h0037B1
x = 451.5178, y = -359.5363, z = 307.0698, angle = -116.3613, collision = h0037B1
x = 452.6347, y = -359.5363, z = 307.6269, angle = -133.4213, collision = h0037B1
x = 453.6045, y = -359.5363, z = 308.3837, angle = -79.12587, collision = h0037B1
x = 454.8979, y = -359.5363, z = 308.0336, angle = -31.23048, collision = h0037B1
x = 455.4365, y = -359.5363, z = 306.7739, angle = 5.401068, collision = h0037B1
x = 455.4378, y = -359.5363, z = 305.4014, angle = -96.81731, collision = h0037B1
x = 456.8008, y = -359.5363, z = 305.5555, angle = -119.7768, collision = h0037B1
x = 458.1118, y = -359.5363, z = 306.0117, angle = -50.43119, collision = h0037B1
x = 459.0968, y = -359.5363, z = 305.2801, angle = -51.87433, collision = h0037B1
x = 460.0497, y = -359.5363, z = 304.5152, angle = -64.40331, collision = h0037B1
x = 461.2119, y = -359.45, z = 303.9397, angle = -34.1619, collision = h0037B1
x = 461.8202, y = -359.198, z = 302.9951, angle = 34.88008, collision = h0037B1
x = 461.1902, y = -359.3441, z = 301.9713, angle = 100.1806, collision = h0037B1
x = 459.9256, y = -359.5363, z = 302.0475, angle = 156.8566, collision = h0037B1
x = 459.3097, y = -359.5363, z = 303.0726, angle = -173.6114, collision = h0037B1
x = 457.5935, y = -359.5363, z = 304.8904, angle = 19.77849, collision = h0037B1
x = 457.1212, y = -359.5363, z = 303.5739, angle = -2.092087, collision = h0037B1
x = 457.4875, y = -359.5363, z = 302.3123, angle = -75.13697, collision = h0037B1
x = 458.4515, y = -359.5363, z = 301.5204, angle = 28.92148, collision = h0037B1
x = 457.5714, y = -359.5478, z = 300.6905, angle = 108.0902, collision = h0037B1
x = 456.0823, y = -359.5421, z = 301.1416, angle = 95.43013, collision = h0037B1
x = 454.7924, y = -359.542, z = 301.2673, angle = 19.3403, collision = h0037B1
x = 454.2166, y = -359.6658, z = 300.3077, angle = -46.94255, collision = h0037B1
x = 455.06, y = -359.7505, z = 299.3003, angle = -48.99942, collision = h0037B1
x = 456.0285, y = -359.7505, z = 298.5891, angle = -25.8117, collision = h0037B1
x = 456.6313, y = -359.7505, z = 297.4033, angle = 30.10613, collision = h0037B1
x = 456.1142, y = -359.7505, z = 296.3454, angle = 77.43201, collision = h0037B1
x = 454.8545, y = -359.7505, z = 295.9644, angle = 69.96007, collision = h0037B1
x = 453.755, y = -359.7505, z = 295.5036, angle = -27.6578, collision = h0037B1
x = 454.1943, y = -359.7505, z = 294.3628, angle = -25.56312, collision = h0037B1
x = 454.8708, y = -359.7505, z = 293.4129, angle = -25.56312, collision = h0037B1
x = 455.4187, y = -359.7505, z = 292.4501, angle = -25.56312, collision = h0037B1
x = 456.1108, y = -359.7505, z = 293.299, angle = -127.3758, collision = h0037B1
x = 457.175, y = -359.7505, z = 294.2097, angle = -172.5475, collision = h0037B1
x = 457.141, y = -359.7505, z = 295.4875, angle = 141.6686, collision = h0037B1
x = 454.0417, y = -359.7505, z = 296.7445, angle = 60.42488, collision = h0037B1
x = 452.9818, y = -359.7505, z = 296.1756, angle = 35.09336, collision = h0037B1
x = 452.2554, y = -359.7505, z = 295.0589, angle = -10.98911, collision = h0037B1
x = 452.4239, y = -359.7505, z = 293.8552, angle = -11.06959, collision = h0037B1
x = 452.6719, y = -359.7505, z = 292.5668, angle = -22.22449, collision = h0037B1
x = 453.0931, y = -359.7505, z = 291.3883, angle = -31.13303, collision = h0037B1
x = 453.7437, y = -359.7505, z = 290.3086, angle = -67.80792, collision = h0037B1
x = 454.4485, y = -359.7505, z = 291.2771, angle = -162.3644, collision = h0037B1
x = 454.9731, y = -359.7505, z = 290.2647, angle = -54.01752, collision = h0037B1
x = 455.9387, y = -359.7505, z = 289.5251, angle = -32.35844, collision = h0037B1
x = 456.6118, y = -359.7505, z = 288.4193, angle = 20.31047, collision = h0037B1
x = 456.2119, y = -359.7505, z = 287.3282, angle = 63.72181, collision = h0037B1
x = 455.0477, y = -359.7505, z = 286.6689, angle = 68.00867, collision = h0037B1
x = 453.9124, y = -359.7505, z = 286.2006, angle = 73.10462, collision = h0037B1
x = 452.6737, y = -359.7505, z = 285.8194, angle = 30.38748, collision = h0037B1
x = 451.9363, y = -359.7505, z = 285.0481, angle = -21.17598, collision = h0037B1
x = 452.3842, y = -359.7505, z = 283.7142, angle = -14.59733, collision = h0037B1
x = 452.7323, y = -359.7505, z = 282.5567, angle = -4.889282, collision = h0037B1
x = 453.9221, y = -359.7505, z = 282.2631, angle = -74.32216, collision = h0037B1
x = 455.1189, y = -359.7505, z = 281.678, angle = 8.291099, collision = h0037B1
x = 454.6005, y = -359.7505, z = 280.6547, angle = 86.62319, collision = h0037B1
x = 453.4956, y = -359.7505, z = 281.2086, angle = -173.8176, collision = h0037B1
x = 453.9501, y = -359.7505, z = 283.4423, angle = 94.07542, collision = h0037B1
x = 451.5864, y = -359.7505, z = 283.0092, angle = 33.19786, collision = h0037B1
x = 450.8697, y = -359.7505, z = 282.076, angle = 13.72263, collision = h0037B1
x = 451.4193, y = -359.7505, z = 284.1637, angle = -112.0082, collision = h0037B1
x = 453.3626, y = -359.7505, z = 284.58, angle = -47.67692, collision = h0037B1
x = 455.4876, y = -359.7505, z = 282.7964, angle = -114.9333, collision = h0037B1
x = 455.8052, y = -359.7505, z = 283.8474, angle = -160.2989, collision = h0037B1
x = 452.1557, y = -359.7505, z = 286.742, angle = -128.5008, collision = h0037B1
x = 453.1411, y = -359.7505, z = 287.649, angle = -87.47517, collision = h0037B1
x = 454.3451, y = -359.7505, z = 287.6941, angle = -103.795, collision = h0037B1
x = 456.0853, y = -359.7505, z = 290.5286, angle = 136.2605, collision = h0037B1
x = 454.2672, y = -359.7505, z = 292.3692, angle = 127.196, collision = h0037B1
x = 455.2463, y = -359.7505, z = 297.4907, angle = -168.4295, collision = h0037B1
x = 455.6061, y = -359.5363, z = 302.3532, angle = -109.5671, collision = h0037B1
x = 458.6914, y = -359.5363, z = 304.3387, angle = 77.97253, collision = h0037B1
x = 456.1734, y = -359.5363, z = 304.1171, angle = 134.2211, collision = h0037B1
x = 452.7976, y = -359.5363, z = 308.9959, angle = 86.23581, collision = h0037B1
x = 451.4567, y = -359.5363, z = 308.9639, angle = 60.13047, collision = h0037B1
x = 448.5709, y = -359.256, z = 307.7658, angle = 129.903, collision = h0037B1
x = 447.6104, y = -358.7474, z = 308.4708, angle = 143.3652, collision = h0037B1
x = 443.1402, y = -356.4179, z = 313.7818, angle = 95.96313, collision = h0037B1
x = 440.6697, y = -355.2714, z = 314.2975, angle = 136.0798, collision = h0037B1
x = 436.9028, y = -354.1221, z = 317.5112, angle = 130.0114, collision = h0037B1
x = 435.4785, y = -354.1221, z = 321.9085, angle = 167.5044, collision = h0037B1
x = 435.0875, y = -354.1221, z = 322.9198, angle = 122.8174, collision = h0037B1
x = 432.3338, y = -354.1221, z = 324.7127, angle = 140.9609, collision = h0037B1
x = 430.1988, y = -354.1325, z = 327.1687, angle = 146.3255, collision = h0037B1
x = 429.2139, y = -355.2991, z = 329.2308, angle = 178.0882, collision = h0037B1
x = 427.1666, y = -356.851, z = 331.7841, angle = 111.7089, collision = h0037B1
x = 426.0331, y = -356.9985, z = 332.2122, angle = 166.5482, collision = h0037B1
x = 425.6696, y = -358.5135, z = 336.5217, angle = 133.8057, collision = h0037B1
x = 422.337, y = -359.5363, z = 344.3849, angle = 161.7193, collision = h0037B1
x = 421.9217, y = -359.5363, z = 345.6187, angle = 144.4847, collision = h0037B1
x = 421.1933, y = -359.5363, z = 346.6429, angle = 104.2338, collision = h0037B1
x = 420.0101, y = -359.5363, z = 346.9946, angle = 75.91024, collision = h0037B1
x = 409.9778, y = -359.5563, z = 344.8386, angle = 83.43645, collision = h0037B1
x = 398.6003, y = -359.3228, z = 345.3486, angle = 71.30428, collision = h0039B1
x = 397.3527, y = -358.7072, z = 344.7358, angle = 33.60086, collision = h0039B1
x = 396.5906, y = -358.6145, z = 343.571, angle = 15.11637, collision = h0039B1
x = 396.298, y = -358.8186, z = 342.2046, angle = -0.6017396, collision = h0039B1
x = 396.1913, y = -359.3713, z = 340.969, angle = 16.67865, collision = h0039B1
x = 395.2945, y = -360.0277, z = 339.905, angle = 43.07198, collision = h0039B1
x = 394.2581, y = -360.5547, z = 339.0183, angle = 8.738927, collision = h0039B1
x = 393.9781, y = -361.0624, z = 338.149, angle = 5.89123, collision = h0039B1
x = 393.8851, y = -361.7091, z = 337.2167, angle = 4.631619, collision = h0039B1
x = 393.8037, y = -362.3159, z = 336.2835, angle = 16.41398, collision = h0039B1
x = 393.4081, y = -362.8029, z = 334.9546, angle = 24.80202, collision = h0039B1
x = 392.8147, y = -363.3352, z = 333.6807, angle = 26.88591, collision = h0039B1
x = 392.1514, y = -363.9842, z = 332.4428, angle = 18.39128, collision = h0039B1
x = 391.7178, y = -364.5716, z = 331.1105, angle = 5.802136, collision = h0039B1
x = 391.6415, y = -365.1751, z = 329.7207, angle = -6.496152, collision = h0039B1
x = 391.8521, y = -365.719, z = 328.3324, angle = -12.10125, collision = h0039B1
x = 392.1505, y = -366.3767, z = 326.9591, angle = -13.56939, collision = h0039B1
x = 392.4916, y = -366.8404, z = 325.5961, angle = -35.50224, collision = h0039B1
x = 393.26, y = -367.2475, z = 324.4238, angle = -16.14754, collision = h0039B1
x = 393.678, y = -367.6468, z = 323.0884, angle = -8.756699, collision = h0039B1
x = 393.8668, y = -368.1023, z = 321.6967, angle = 21.53466, collision = h0039B1
x = 393.4039, y = -368.2667, z = 320.3878, angle = 30.92292, collision = h0039B1
x = 392.654, y = -368.2969, z = 319.3307, angle = 43.49836, collision = h0039B1
x = 391.7393, y = -368.397, z = 318.9013, angle = 79.91721, collision = h0039B1
x = 390.6675, y = -368.5977, z = 318.8322, angle = 90.87401, collision = h0039B1
x = 389.2777, y = -368.7069, z = 318.755, angle = 65.68105, collision = h0039B1
x = 388.0009, y = -368.7362, z = 318.1716, angle = 54.91764, collision = h0039B1
x = 386.9755, y = -368.6708, z = 317.4583, angle = 54.2095, collision = h0039B1
x = 386.0554, y = -369.0265, z = 316.8525, angle = 119.1937, collision = h0039B1
x = 384.9239, y = -369.0266, z = 317.52, angle = 142.2105, collision = h0039B1
x = 383.8927, y = -369.0266, z = 317.984, angle = 36.78408, collision = h0039B1
x = 382.9967, y = -369.0266, z = 316.9102, angle = 39.8779, collision = h0039B1
x = 382.3329, y = -368.8539, z = 315.9908, angle = 23.67572, collision = h0039B1
x = 384.2183, y = -369.0265, z = 316.7773, angle = -62.92244, collision = h0039B1
x = 385.6727, y = -369.0266, z = 318.2543, angle = 137.9196, collision = h0039B1
x = 381.4748, y = -368.8557, z = 316.9049, angle = 98.19624, collision = h0039B1
x = 380.3199, y = -369.0266, z = 316.7316, angle = 8.498477, collision = h0039B1
x = 380.2569, y = -369.0266, z = 315.3742, angle = 7.778342, collision = h0039B1
x = 379.7659, y = -369.0265, z = 314.2605, angle = 110.6113, collision = h0039B1
x = 378.7375, y = -369.0266, z = 314.938, angle = -179.0908, collision = h0039B1
x = 378.4329, y = -369.0266, z = 316.2463, angle = 84.72704, collision = h0039B1
x = 377.4051, y = -369.0266, z = 315.7629, angle = -17.09741, collision = h0039B1
x = 377.6728, y = -369.0266, z = 314.3952, angle = 46.61514, collision = h0039B1
x = 376.6177, y = -369.0266, z = 313.692, angle = 108.7411, collision = h0039B1
x = 375.4488, y = -368.9677, z = 314.3566, angle = 155.9362, collision = h0039B1
x = 375.1976, y = -369.0198, z = 315.6501, angle = -111.449, collision = h0039B1
x = 376.4628, y = -369.0266, z = 316.1334, angle = -157.8824, collision = h0039B1
x = 376.5894, y = -369.0266, z = 317.2677, angle = 105.8407, collision = h0039B1
x = 375.3201, y = -369.0266, z = 317.458, angle = 76.46084, collision = h0039B1
x = 374.245, y = -368.9951, z = 317.6862, angle = -163.1916, collision = h0039B1
x = 374.8417, y = -369.0266, z = 318.7824, angle = -100.8916, collision = h0039B1
x = 375.9885, y = -369.0266, z = 319.4439, angle = 150.3861, collision = h0039B1
x = 375.1508, y = -369.0266, z = 320.4076, angle = 93.46332, collision = h0039B1
x = 373.8529, y = -369.0266, z = 320.8078, angle = 174.1195, collision = h0039B1
x = 373.9686, y = -369.0266, z = 322.0872, angle = -125.6945, collision = h0039B1
x = 374.9743, y = -369.0266, z = 323.0369, angle = 140.9396, collision = h0039B1
x = 374.0458, y = -369.0266, z = 323.898, angle = 92.3503, collision = h0039B1
x = 372.7442, y = -369.0266, z = 324.2625, angle = -179.804, collision = h0039B1
x = 372.9654, y = -369.0266, z = 325.5233, angle = -117.7817, collision = h0039B1
x = 373.9605, y = -369.0266, z = 326.4135, angle = 151.7298, collision = h0039B1
x = 373.1752, y = -369.0266, z = 327.4914, angle = 94.30253, collision = h0039B1
x = 371.8434, y = -369.0266, z = 327.847, angle = 164.3161, collision = h0039B1
x = 371.6227, y = -369.0266, z = 329.1355, angle = -144.4815, collision = h0039B1
x = 372.2685, y = -369.0265, z = 330.3613, angle = 149.986, collision = h0039B1
x = 371.4471, y = -369.0265, z = 331.4198, angle = 128.1308, collision = h0039B1
x = 370.6908, y = -369.0265, z = 332.1395, angle = -157.4786, collision = h0039B1
x = 371.2531, y = -369.0265, z = 333.1887, angle = -112.3483, collision = h0039B1
x = 372.2514, y = -369.0265, z = 333.6252, angle = -106.2704, collision = h0039B1
x = 372.9785, y = -369.0265, z = 334.6751, angle = -109.1571, collision = h0039B1
x = 374.2382, y = -369.0265, z = 335.1521, angle = -23.16552, collision = h0039B1
x = 374.5699, y = -369.0265, z = 333.98, angle = 86.19064, collision = h0039B1
x = 375.3863, y = -369.0265, z = 335.9108, angle = -96.81966, collision = h0039B1
x = 376.5654, y = -368.8362, z = 336.0317, angle = -161.9329, collision = h0039B1
x = 375.5684, y = -369.0265, z = 334.9226, angle = -60.4971, collision = h0039B1
x = 376.706, y = -368.8539, z = 334.1493, angle = -93.24564, collision = h0039B1
x = 377.9664, y = -369.0265, z = 334.5835, angle = -137.4126, collision = h0039B1
x = 378.9611, y = -369.0265, z = 335.5746, angle = -135.0588, collision = h0039B1
x = 379.9032, y = -369.0265, z = 336.3835, angle = -101.0442, collision = h0039B1
x = 377.8937, y = -369.0265, z = 336.0181, angle = 37.38672, collision = h0039B1
x = 380.9056, y = -369.0265, z = 336.8098, angle = -15.72611, collision = h0039B1
x = 381.2724, y = -369.0265, z = 335.5419, angle = -48.42564, collision = h0039B1
x = 382.3575, y = -368.9457, z = 335.7479, angle = -163.0174, collision = h0039B1
x = 382.8174, y = -368.8618, z = 336.7178, angle = -165.8789, collision = h0039B1
x = 383.5078, y = -368.6182, z = 337.6909, angle = -66.6924, collision = h0039B1
x = 384.5876, y = -369.0265, z = 337.1403, angle = -65.28664, collision = h0039B1
x = 385.663, y = -368.6449, z = 336.5972, angle = -146.7973, collision = h0039B1
x = 386.6979, y = -369.0265, z = 338.162, angle = -130.9025, collision = h0039B1
x = 387.8015, y = -369.0209, z = 338.9285, angle = -87.6513, collision = h3500B1
x = 389.2023, y = -369.0076, z = 338.9135, angle = -85.13683, collision = h0039B1
x = 389.4459, y = -369.0265, z = 337.6761, angle = 24.95354, collision = h0039B1
x = 390.2032, y = -369.0265, z = 337.017, angle = -83.12239, collision = h0039B1
x = 391.5577, y = -369.0265, z = 336.8508, angle = -82.99319, collision = h0039B1
x = 392.1462, y = -369.0265, z = 335.988, angle = 41.87666, collision = h0039B1
x = 391.19, y = -369.0265, z = 334.9793, angle = -4.279482, collision = h0039B1
x = 391.4349, y = -369.0266, z = 333.6773, angle = -38.51756, collision = h0039B1
x = 392.271, y = -369.0266, z = 332.549, angle = -33.3185, collision = h0039B1
x = 393.0115, y = -369.0266, z = 331.3569, angle = 29.90594, collision = h0039B1
x = 392.2773, y = -369.0266, z = 330.3046, angle = 49.60316, collision = h0039B1
x = 391.5666, y = -369.0266, z = 329.2535, angle = -37.87183, collision = h0039B1
x = 392.3619, y = -369.0266, z = 328.2906, angle = -49.37463, collision = h0039B1
x = 393.5909, y = -369.0266, z = 327.5647, angle = -84.04328, collision = h0039B1
x = 394.8831, y = -369.0266, z = 327.1285, angle = -8.370984, collision = h0039B1
x = 394.9773, y = -369.0266, z = 325.7899, angle = 20.44311, collision = h0039B1
x = 394.6664, y = -368.9118, z = 324.5948, angle = -29.64872, collision = h0039B1
x = 395.2167, y = -368.9012, z = 323.517, angle = -22.05674, collision = h0039B1
x = 395.8669, y = -368.9709, z = 322.3134, angle = 7.266433, collision = h0039B1
x = 395.83, y = -368.7883, z = 321.0958, angle = 20.42952, collision = h0039B1
x = 395.2976, y = -368.7357, z = 319.9893, angle = 90.09563, collision = h0033B1
x = 393.9601, y = -369.9189, z = 318.1469, angle = 90.0276, collision = h0039B1
x = 391.7988, y = -369.9199, z = 316.1711, angle = 98.80305, collision = h0033B1
x = 392.8917, y = -369.9189, z = 316.7196, angle = -143.9288, collision = h0033B1
x = 392.6219, y = -369.9189, z = 315.5593, angle = -9.159093, collision = h0033B1
x = 392.3901, y = -369.9189, z = 314.4843, angle = -12.05668, collision = h0033B1
x = 392.4017, y = -369.8507, z = 317.6072, angle = 93.26478, collision = h0033B1
x = 390.7718, y = -378.1325, z = 311.8238, angle = 66.515, collision = h0033B1
x = 389.4658, y = -378.1325, z = 311.3574, angle = 100.704, collision = h0033B1
x = 388.4832, y = -378.1325, z = 311.5824, angle = 127.4443, collision = h0033B1
x = 385.0472, y = -378.1325, z = 318.2895, angle = 160.4968, collision = h0034B1
x = 384.6092, y = -378.1325, z = 319.4413, angle = 172.3709, collision = h0034B1
x = 384.3892, y = -378.1325, z = 320.7917, angle = 172.8945, collision = h0034B1
x = 384.2378, y = -378.1325, z = 321.9941, angle = 170.5981, collision = h0034B1
x = 384.0105, y = -378.1325, z = 323.3371, angle = 166.9026, collision = h0034B1
x = 383.7343, y = -378.1325, z = 324.5173, angle = 167.9788, collision = h0034B1
x = 383.4489, y = -378.1325, z = 325.8153, angle = 163.5069, collision = h0034B1
x = 383.0966, y = -378.1325, z = 327.0081, angle = 164.5689, collision = h0034B1
x = 382.7549, y = -378.1325, z = 328.2393, angle = 166.0475, collision = h0034B1
x = 382.4329, y = -378.1325, z = 329.4955, angle = 166.6637, collision = h0034B1
x = 382.1454, y = -378.1325, z = 330.6998, angle = 167.7778, collision = h0034B1
x = 381.8564, y = -378.1325, z = 332.0208, angle = 168.9683, collision = h0034B1
x = 381.6204, y = -378.1325, z = 333.2208, angle = 170.1451, collision = h0034B1
x = 381.384, y = -378.1325, z = 334.5691, angle = 171.3352, collision = h0034B1
x = 380.1484, y = -378.1325, z = 340.1597, angle = 154.479, collision = h0035B1
x = 374.007, y = -378.0604, z = 348.2002, angle = 145.0535, collision = h0035B1
x = 372.7979, y = -378.1325, z = 351.0891, angle = -165.769, collision = h0035B1
x = 373.7123, y = -378.0688, z = 354.1582, angle = -146.7096, collision = h0035B1
x = 377.1391, y = -376.9337, z = 356.6213, angle = -92.00082, collision = h0036B1
x = 380.2509, y = -375.3549, z = 356.2155, angle = -87.5013, collision = h0036B1
x = 382.2264, y = -374.4693, z = 356.1158, angle = -87.15116, collision = h0036B1
x = 387.9526, y = -371.5919, z = 356.3141, angle = -97.31252, collision = h0036B1
x = 406.4944, y = -362.0791, z = 357.0507, angle = -84.69339, collision = h0036B1
x = 408.2769, y = -360.9158, z = 356.9546, angle = -83.44794, collision = h0036B1
x = 415.963, y = -359.3617, z = 356.0884, angle = -82.19277, collision = h0036B1
x = 421.0491, y = -359.5363, z = 348.5293, angle = -2.090734, collision = h0037B1
x = 407.7107, y = -359.5623, z = 345.4959, angle = 128.2007, collision = h0037B1
x = 401.1703, y = -359.5464, z = 346.9516, angle = 67.92348, collision = h0037B1
x = 397.232, y = -358.6667, z = 342.5845, angle = 3.708274, collision = h0039B1
x = 385.2044, y = -369.0265, z = 316.0706, angle = 60.96306, collision = h0039B1
x = 384.2108, y = -369.0265, z = 315.5233, angle = 76.27876, collision = h0039B1
x = 383.1036, y = -368.8539, z = 315.3234, angle = 76.38557, collision = h0039B1
x = 382.101, y = -369.0265, z = 314.8947, angle = 32.04133, collision = h0039B1
x = 381.6152, y = -369.0265, z = 313.9302, angle = 22.77318, collision = h0039B1
x = 381.7005, y = -371.6127, z = 311.0121, angle = 63.03789, collision = h3300B1
x = 380.5053, y = -371.7657, z = 310.8425, angle = 73.96047, collision = h3300B1
x = 382.4467, y = -371.4746, z = 311.7478, angle = -128.9274, collision = h3300B1
x = 384.2401, y = -372.2507, z = 312.1865, angle = -115.1643, collision = h3300B1
x = 385.3421, y = -372.7757, z = 312.3503, angle = -106.8291, collision = h3300B1
x = 386.2288, y = -372.8165, z = 312.8228, angle = -138.6033, collision = h3300B1
x = 387.7441, y = -378.1325, z = 310.8674, angle = 87.28268, collision = h0033B1
x = 386.3574, y = -378.1325, z = 310.5994, angle = 91.96848, collision = h0033B1
x = 385.0489, y = -377.8579, z = 310.5308, angle = 164.6399, collision = h0033B1
x = 385.4109, y = -378.1325, z = 311.7266, angle = 165.8113, collision = h0033B1
x = 385.0409, y = -378.1325, z = 313.2201, angle = 145.1583, collision = h0034B1
x = 384.9818, y = -378.1325, z = 314.3579, angle = 149.8149, collision = h0034B1
x = 384.4615, y = -378.1325, z = 315.4302, angle = 157.7221, collision = h0034B1
x = 383.9173, y = -378.1325, z = 316.6779, angle = 153.4893, collision = h0034B1
x = 382.3737, y = -378.1325, z = 319.417, angle = 155.3036, collision = h0034B1
x = 381.0735, y = -378.1325, z = 322.2949, angle = 168.2875, collision = h0034B1
x = 380.757, y = -378.1325, z = 323.4884, angle = 170.144, collision = h0034B1
x = 380.5228, y = -378.1325, z = 324.8197, angle = 171.9558, collision = h0034B1
x = 380.3487, y = -378.1325, z = 326.0305, angle = 174.2906, collision = h0034B1
x = 380.2068, y = -378.1325, z = 327.3919, angle = 176.7837, collision = h0034B1
x = 380.1242, y = -378.1325, z = 328.5964, angle = 176.1757, collision = h0034B1
x = 380.0087, y = -378.1325, z = 329.9426, angle = 170.9636, collision = h0034B1
x = 379.8255, y = -378.1325, z = 331.1521, angle = 173.1493, collision = h0034B1
x = 379.6666, y = -378.1325, z = 332.447, angle = 165.971, collision = h0034B1
x = 379.4121, y = -378.1325, z = 333.6884, angle = 166.9219, collision = h0034B1
x = 379.1251, y = -378.1325, z = 334.9092, angle = 165.9745, collision = h0034B1
